"[0, 103]","[10, 84]","[20, 73]","[30, 76]","[40, 94]","[50, 82]","[60, 72]","[70, 79]"
"[0, 98]","[10, 87]","[20, 74]","[30, 73]","[40, 91]","[50, 81]","[60, 74]","[70, 83]"
"[0, 106]","[10, 84]","[20, 73]","[30, 75]","[40, 90]","[50, 83]","[60, 73]","[70, 82]"
"[0, 100]","[10, 84]","[20, 72]","[30, 74]","[40, 90]","[50, 79]","[60, 72]","[70, 81]"
"[0, 104]","[10, 84]","[20, 73]","[30, 75]","[40, 91]","[50, 83]","[60, 71]","[70, 82]"
"[0, 99]","[10, 88]","[20, 74]","[30, 75]","[40, 93]","[50, 79]","[60, 72]","[70, 85]"
"[0, 104]","[10, 86]","[20, 73]","[30, 76]","[40, 96]","[50, 81]","[60, 70]","[70, 81]"
"[0, 102]","[10, 85]","[20, 74]","[30, 76]","[40, 91]","[50, 81]","[60, 74]","[70, 81]"
"[0, 102]","[10, 87]","[20, 74]","[30, 75]","[40, 89]","[50, 81]","[60, 74]","[70, 78]"
"[0, 99]","[10, 83]","[20, 74]","[30, 76]","[40, 91]","[50, 82]","[60, 72]","[70, 80]"
"[0, 108]","[10, 86]","[20, 72]","[30, 75]","[40, 96]","[50, 79]","[60, 75]","[70, 81]","[90, 115]"
"[0, 103]","[10, 83]","[20, 72]","[30, 75]","[40, 93]","[50, 79]","[60, 70]","[70, 82]"
"[0, 108]","[10, 81]","[20, 72]","[30, 74]","[40, 91]","[50, 82]","[60, 70]","[70, 83]"
"[0, 105]","[10, 86]","[20, 72]","[30, 74]","[40, 93]","[50, 80]","[60, 69]","[70, 80]"
"[0, 105]","[10, 85]","[20, 75]","[30, 74]","[40, 90]","[50, 79]","[60, 73]","[70, 82]"
"[0, 103]","[10, 86]","[20, 73]","[30, 74]","[40, 91]","[50, 79]","[60, 68]","[70, 80]"
"[0, 101]","[10, 87]","[20, 75]","[30, 73]","[40, 92]","[50, 81]","[60, 71]","[70, 81]","[80, 124]"
"[0, 100]","[10, 83]","[20, 73]","[30, 73]","[40, 91]","[50, 81]","[60, 72]","[70, 82]"
"[0, 100]","[10, 84]","[20, 73]","[30, 72]","[40, 95]","[50, 81]","[60, 71]","[70, 83]"
"[0, 102]","[10, 82]","[20, 73]","[30, 75]","[40, 91]","[50, 79]","[60, 72]","[70, 83]"
"[0, 100]","[10, 86]","[20, 72]","[30, 73]","[40, 94]","[50, 82]","[60, 71]","[70, 79]"
"[0, 105]","[10, 85]","[20, 75]","[30, 76]","[40, 90]","[50, 83]","[60, 70]","[70, 78]"
"[0, 102]","[10, 84]","[20, 75]","[30, 76]","[40, 94]","[50, 81]","[60, 73]","[70, 82]"
"[0, 105]","[10, 83]","[20, 73]","[30, 71]","[40, 87]","[50, 82]","[60, 71]","[70, 83]"
"[0, 104]","[10, 83]","[20, 73]","[30, 76]","[40, 89]","[50, 80]","[60, 70]","[70, 80]"
"[0, 104]","[10, 85]","[20, 73]","[30, 73]","[40, 91]","[50, 78]","[60, 71]","[70, 82]","[90, 120]"
"[0, 99]","[10, 86]","[20, 72]","[30, 73]","[40, 95]","[50, 83]","[60, 72]","[70, 80]"
"[0, 101]","[10, 85]","[20, 73]","[30, 79]","[40, 91]","[50, 82]","[60, 71]","[70, 78]"
"[0, 103]","[10, 83]","[20, 73]","[30, 76]","[40, 91]","[50, 81]","[60, 72]","[70, 81]"
"[0, 108]","[10, 88]","[20, 73]","[30, 71]","[40, 91]","[50, 79]","[60, 70]","[70, 81]"
"[0, 97]","[10, 83]","[20, 72]","[30, 74]","[40, 89]","[50, 81]","[60, 70]","[70, 80]"
"[0, 107]","[10, 84]","[20, 73]","[30, 74]","[40, 91]","[50, 81]","[60, 74]","[70, 80]"
"[0, 106]","[10, 85]","[20, 75]","[30, 72]","[40, 91]","[50, 81]","[60, 70]","[70, 80]"
"[0, 103]","[10, 84]","[20, 74]","[30, 77]","[40, 90]","[50, 80]","[60, 69]","[70, 81]"
"[0, 100]","[10, 83]","[20, 72]","[30, 73]","[40, 93]","[50, 80]","[60, 73]","[70, 81]"
"[0, 101]","[10, 83]","[20, 72]","[30, 74]","[40, 92]","[50, 80]","[60, 74]","[70, 78]"
"[0, 100]","[10, 81]","[20, 72]","[30, 73]","[40, 92]","[50, 81]","[60, 72]","[70, 82]"
"[0, 108]","[10, 83]","[20, 75]","[30, 75]","[40, 94]","[50, 79]","[60, 74]","[70, 81]"
"[0, 107]","[10, 84]","[20, 76]","[30, 74]","[40, 89]","[50, 80]","[60, 70]","[70, 81]"
"[0, 101]","[10, 80]","[20, 73]","[30, 75]","[40, 92]","[50, 80]","[60, 72]","[70, 80]"
"[0, 101]","[10, 84]","[20, 76]","[30, 75]","[40, 92]","[50, 78]","[60, 73]","[70, 80]"
"[0, 97]","[10, 84]","[20, 72]","[30, 75]","[40, 94]","[50, 79]","[60, 74]","[70, 81]"
"[0, 100]","[10, 83]","[20, 72]","[30, 73]","[40, 92]","[50, 79]","[60, 69]","[70, 79]"
"[0, 103]","[10, 83]","[20, 75]","[30, 73]","[40, 91]","[50, 80]","[60, 73]","[70, 83]","[80, 125]"
"[0, 103]","[10, 86]","[20, 73]","[30, 74]","[40, 93]","[50, 79]","[60, 72]","[70, 82]"
"[0, 105]","[10, 86]","[20, 72]","[30, 76]","[40, 92]","[50, 80]","[60, 70]","[70, 81]"
"[0, 107]","[10, 85]","[20, 73]","[30, 75]","[40, 93]","[50, 78]","[60, 70]","[70, 81]"
"[0, 102]","[10, 85]","[20, 73]","[30, 76]","[40, 94]","[50, 79]","[60, 71]","[70, 79]"
"[0, 103]","[10, 81]","[20, 75]","[30, 72]","[40, 93]","[50, 83]","[60, 71]","[70, 83]"
"[0, 104]","[10, 84]","[20, 72]","[30, 75]","[40, 92]","[50, 80]","[60, 72]","[70, 80]","[90, 117]"
"[0, 103]","[10, 82]","[20, 71]","[30, 76]","[40, 93]","[50, 79]","[60, 72]","[70, 82]"
"[0, 104]","[10, 85]","[20, 74]","[30, 73]","[40, 93]","[50, 82]","[60, 72]","[70, 80]"
"[0, 100]","[10, 84]","[20, 72]","[30, 74]","[40, 92]","[50, 80]","[60, 73]","[70, 80]"
"[0, 99]","[10, 84]","[20, 74]","[30, 73]","[40, 91]","[50, 82]","[60, 70]","[70, 80]"
"[0, 107]","[10, 84]","[20, 74]","[30, 74]","[40, 90]","[50, 79]","[60, 72]","[70, 81]"
"[0, 108]","[10, 84]","[20, 77]","[30, 73]","[40, 96]","[50, 79]","[60, 71]","[70, 81]"
"[0, 103]","[10, 82]","[20, 72]","[30, 74]","[40, 91]","[50, 80]","[60, 73]","[70, 83]"
"[0, 104]","[10, 81]","[20, 74]","[30, 72]","[40, 92]","[50, 82]","[60, 72]","[70, 81]"
"[0, 100]","[10, 82]","[20, 69]","[30, 74]","[40, 92]","[50, 78]","[60, 72]","[70, 81]"
"[0, 103]","[10, 87]","[20, 72]","[30, 73]","[40, 93]","[50, 79]","[60, 73]","[70, 81]"
"[0, 108]","[10, 84]","[20, 70]","[30, 74]","[40, 95]","[50, 82]","[60, 71]","[70, 84]"
"[0, 108]","[10, 83]","[20, 72]","[30, 74]","[40, 92]","[50, 80]","[60, 72]","[70, 81]"
