"[0, 99]","[10, 82]","[20, 74]","[30, 74]","[40, 89]","[50, 75]","[60, 80]","[70, 111]"
"[0, 100]","[10, 87]","[20, 72]","[30, 75]","[40, 90]","[50, 76]","[60, 79]","[70, 109]"
"[0, 101]","[10, 88]","[20, 76]","[30, 73]","[40, 87]","[50, 74]","[60, 80]","[70, 111]"
"[0, 103]","[10, 81]","[20, 73]","[30, 73]","[40, 87]","[50, 74]","[60, 78]","[70, 108]"
"[0, 106]","[10, 82]","[20, 75]","[30, 73]","[40, 86]","[50, 71]","[60, 80]","[70, 110]"
"[0, 100]","[10, 84]","[20, 72]","[30, 80]","[40, 87]","[50, 73]","[60, 79]","[70, 111]"
"[0, 104]","[10, 82]","[20, 72]","[30, 76]","[40, 87]","[50, 74]","[60, 78]","[70, 114]"
"[0, 108]","[10, 83]","[20, 73]","[30, 77]","[40, 87]","[50, 74]","[60, 80]","[70, 107]"
"[0, 99]","[10, 86]","[20, 73]","[30, 76]","[40, 87]","[50, 74]","[60, 81]","[70, 112]"
"[0, 101]","[10, 85]","[20, 73]","[30, 74]","[40, 89]","[50, 73]","[60, 82]","[70, 109]"
"[0, 101]","[10, 81]","[20, 75]","[30, 75]","[40, 86]","[50, 74]","[60, 82]","[70, 113]"
"[0, 99]","[10, 85]","[20, 75]","[30, 75]","[40, 89]","[50, 75]","[60, 77]","[70, 115]"
"[0, 102]","[10, 80]","[20, 74]","[30, 74]","[40, 88]","[50, 73]","[60, 79]","[70, 112]"
"[0, 103]","[10, 82]","[20, 74]","[30, 75]","[40, 88]","[50, 72]","[60, 80]","[70, 115]"
"[0, 105]","[10, 84]","[20, 73]","[30, 76]","[40, 87]","[50, 73]","[60, 83]","[70, 105]"
"[0, 97]","[10, 86]","[20, 70]","[30, 75]","[40, 92]","[50, 74]","[60, 76]","[70, 108]"
"[0, 100]","[10, 82]","[20, 72]","[30, 76]","[40, 88]","[50, 74]","[60, 78]","[70, 113]"
"[0, 104]","[10, 82]","[20, 71]","[30, 72]","[40, 88]","[50, 75]","[60, 80]","[70, 111]"
"[0, 99]","[10, 83]","[20, 72]","[30, 77]","[40, 87]","[50, 73]","[60, 78]","[70, 110]"
"[0, 107]","[10, 85]","[20, 72]","[30, 76]","[40, 89]","[50, 75]","[60, 77]","[70, 108]"
"[0, 100]","[10, 88]","[20, 75]","[30, 75]","[40, 88]","[50, 75]","[60, 79]","[70, 114]"
"[0, 105]","[10, 85]","[20, 73]","[30, 73]","[40, 87]","[50, 72]","[60, 75]","[70, 105]"
"[0, 106]","[10, 84]","[20, 72]","[30, 74]","[40, 89]","[50, 74]","[60, 78]","[70, 114]"
"[0, 103]","[10, 82]","[20, 71]","[30, 76]","[40, 87]","[50, 71]","[60, 79]","[70, 113]"
"[0, 95]","[10, 86]","[20, 71]","[30, 73]","[40, 87]","[50, 74]","[60, 77]","[70, 112]"
"[0, 105]","[10, 84]","[20, 72]","[30, 75]","[40, 87]","[50, 75]","[60, 77]","[70, 109]"
"[0, 104]","[10, 81]","[20, 73]","[30, 75]","[40, 86]","[50, 76]","[60, 79]","[70, 111]"
"[0, 100]","[10, 83]","[20, 74]","[30, 74]","[40, 90]","[50, 74]","[60, 78]","[70, 110]"
"[0, 104]","[10, 88]","[20, 72]","[30, 77]","[40, 87]","[50, 75]","[60, 77]","[70, 106]"
"[0, 100]","[10, 86]","[20, 73]","[30, 75]","[40, 90]","[50, 75]","[60, 79]","[70, 108]"
"[0, 103]","[10, 83]","[20, 75]","[30, 75]","[40, 88]","[50, 73]","[60, 79]","[70, 111]"
"[0, 103]","[10, 83]","[20, 74]","[30, 76]","[40, 86]","[50, 75]","[60, 78]","[70, 113]"
"[0, 101]","[10, 85]","[20, 71]","[30, 74]","[40, 88]","[50, 77]","[60, 79]","[70, 114]"
"[0, 106]","[10, 84]","[20, 73]","[30, 74]","[40, 88]","[50, 75]","[60, 78]","[70, 115]"
"[0, 92]","[10, 84]","[20, 72]","[30, 76]","[40, 88]","[50, 72]","[60, 78]","[70, 117]"
"[0, 102]","[10, 83]","[20, 73]","[30, 76]","[40, 89]","[50, 75]","[60, 77]","[70, 112]"
"[0, 101]","[10, 84]","[20, 72]","[30, 79]","[40, 87]","[50, 76]","[60, 78]","[70, 113]"
"[0, 106]","[10, 84]","[20, 72]","[30, 73]","[40, 85]","[50, 73]","[60, 79]","[70, 111]"
"[0, 104]","[10, 81]","[20, 73]","[30, 74]","[40, 88]","[50, 72]","[60, 76]","[70, 113]"
"[0, 103]","[10, 85]","[20, 73]","[30, 74]","[40, 89]","[50, 74]","[60, 77]","[70, 110]"
"[0, 100]","[10, 85]","[20, 74]","[30, 75]","[40, 87]","[50, 73]","[60, 77]","[70, 108]"
"[0, 103]","[10, 84]","[20, 72]","[30, 78]","[40, 87]","[50, 74]","[60, 75]","[70, 110]"
"[0, 111]","[10, 85]","[20, 73]","[30, 77]","[40, 90]","[50, 74]","[60, 80]","[70, 113]"
"[0, 104]","[10, 86]","[20, 70]","[30, 73]","[40, 86]","[50, 71]","[60, 80]","[70, 114]"
"[0, 102]","[10, 81]","[20, 74]","[30, 73]","[40, 84]","[50, 74]","[60, 78]","[70, 112]"
"[0, 100]","[10, 87]","[20, 70]","[30, 76]","[40, 87]","[50, 73]","[60, 76]","[70, 115]"
"[0, 104]","[10, 85]","[20, 74]","[30, 77]","[40, 86]","[50, 72]","[60, 75]","[70, 112]"
"[0, 104]","[10, 83]","[20, 73]","[30, 75]","[40, 90]","[50, 74]","[60, 81]","[70, 112]"
"[0, 98]","[10, 83]","[20, 72]","[30, 75]","[40, 86]","[50, 75]","[60, 79]","[70, 112]"
"[0, 104]","[10, 83]","[20, 74]","[30, 75]","[40, 89]","[50, 74]","[60, 77]","[70, 115]"
"[0, 102]","[10, 88]","[20, 73]","[30, 76]","[40, 90]","[50, 75]","[60, 78]","[70, 109]"
"[0, 105]","[10, 84]","[20, 71]","[30, 75]","[40, 86]","[50, 74]","[60, 78]","[70, 111]"
"[0, 102]","[10, 83]","[20, 74]","[30, 77]","[40, 87]","[50, 73]","[60, 78]","[70, 108]"
"[0, 105]","[10, 81]","[20, 72]","[30, 75]","[40, 87]","[50, 74]","[60, 76]","[70, 114]"
"[0, 104]","[10, 86]","[20, 73]","[30, 74]","[40, 88]","[50, 73]","[60, 76]","[70, 115]"
"[0, 105]","[10, 85]","[20, 73]","[30, 75]","[40, 88]","[50, 73]","[60, 77]","[70, 109]"
"[0, 102]","[10, 84]","[20, 73]","[30, 76]","[40, 88]","[50, 75]","[60, 80]","[70, 110]"
"[0, 104]","[10, 82]","[20, 73]","[30, 75]","[40, 91]","[50, 71]","[60, 77]","[70, 107]"
"[0, 103]","[10, 84]","[20, 73]","[30, 75]","[40, 87]","[50, 72]","[60, 78]","[70, 112]"
