100,30,0
"[39.02598268234456, 110.17900322296212]",[],"[10, 133]","[20, 108]","[30, 98]","[40, 101]","[50, 101]","[60, 99]","[70, 107]"
"[25.482086363394796, 106.46470158569953]","[58.5671646668833, 118.90160965113465]","[10, 134]","[20, 109]","[30, 97]","[40, 100]","[50, 105]","[60, 95]","[70, 112]"
"[25.043375245263686, 109.43263628443377]","[59.07201535509928, 112.9224596925439]","[10, 135]","[20, 107]","[30, 94]","[40, 103]","[50, 106]","[60, 98]","[70, 106]"
"[38.910286452256706, 110.14641240650991]",[],"[10, 131]","[20, 106]","[30, 97]","[40, 102]","[50, 102]","[60, 99]","[70, 107]"
"[25.47660679821445, 107.47312999168078]","[58.92463267128477, 115.92212359586323]","[10, 136]","[20, 111]","[30, 96]","[40, 101]","[50, 105]","[60, 100]","[70, 109]"
"[25.767934866341346, 106.50328957508398]","[59.04571418698925, 113.92456330980549]","[10, 138]","[20, 111]","[30, 100]","[40, 100]","[50, 107]","[60, 98]","[70, 107]"
"[24.976187923461943, 109.42343143353631]","[59.141424813998405, 112.92915409665628]","[10, 127]","[20, 110]","[30, 97]","[40, 103]","[50, 107]","[60, 99]","[70, 106]"
"[25.412072910234503, 107.4643931891613]","[58.966237993776716, 112.91217204329989]","[10, 136]","[20, 107]","[30, 98]","[40, 101]","[50, 105]","[60, 96]","[70, 106]"
"[24.976187923461943, 109.42343143353631]","[59.080401256438726, 113.92789328651402]","[10, 130]","[20, 109]","[30, 95]","[40, 103]","[50, 108]","[60, 98]","[70, 107]"
"[25.578623031078724, 106.47782110052638]","[59.054293149061415, 114.92995161256607]","[10, 140]","[20, 108]","[30, 95]","[40, 100]","[50, 108]","[60, 99]","[70, 108]"
"[25.07674668888804, 109.43719208942065]","[58.98499256415571, 114.92333143572225]","[10, 131]","[20, 112]","[30, 94]","[40, 103]","[50, 106]","[60, 99]","[70, 108]"
"[21.073432776015437, 102.06036882658582]","[53.48020133286375, 114.26197015611993]","[10, 139]","[20, 109]","[30, 95]","[40, 106]","[50, 103]","[60, 98]","[70, 108]"
"[25.07674668888804, 109.43719208942065]","[59.063493166189375, 111.91691234075269]","[10, 131]","[20, 109]","[30, 97]","[40, 103]","[50, 106]","[60, 96]","[70, 105]"
"[39.517482908581336, 104.46084920708937]",[],"[10, 146]","[20, 110]","[30, 95]","[40, 103]","[50, 103]","[60, 99]","[70, 108]"
"[42.83867769722461, 111.18032681162045]",[],"[10, 132]","[20, 109]","[30, 95]","[40, 104]","[50, 104]","[60, 95]","[70, 107]"
"[21.089443932456472, 103.06553490433046]","[53.53320753562837, 112.24859575180983]","[10, 140]","[20, 111]","[30, 96]","[40, 104]","[50, 103]","[60, 96]","[70, 106]"
"[25.572344636079656, 107.4860236988695]","[58.889583096553096, 115.91876954837842]","[10, 138]","[20, 112]","[30, 96]","[40, 101]","[50, 106]","[60, 98]","[70, 109]"
"[25.649220482212638, 105.4782329445809]","[58.783042165803614, 115.90850854661686]","[10, 138]","[20, 107]","[30, 97]","[40, 99]","[50, 104]","[60, 97]","[70, 109]"
"[25.540572046204268, 107.48175401800901]","[58.84371955278343, 114.90970327380276]","[10, 139]","[20, 110]","[30, 96]","[40, 101]","[50, 102]","[60, 99]","[70, 108]"
"[25.610525423560176, 106.48213695773408]","[59.11485042382429, 113.93118984454185]","[10, 137]","[20, 108]","[30, 99]","[40, 100]","[50, 107]","[60, 100]","[70, 107]"
"[25.37057663822822, 109.47685812195566]","[58.84371955278343, 114.90970327380276]","[10, 138]","[20, 111]","[30, 97]","[40, 103]","[50, 105]","[60, 96]","[70, 108]"
"[40.0155253355487, 102.52035540516586]",[],"[10, 137]","[20, 110]","[30, 96]","[40, 105]","[50, 105]","[60, 97]","[70, 104]"
"[25.617198350396595, 105.47387037668327]","[59.01081209363212, 113.92120193222875]","[10, 138]","[20, 109]","[30, 94]","[40, 99]","[50, 109]","[60, 95]","[70, 107]"
"[39.555506729426185, 103.4491430302031]",[],"[10, 135]","[20, 110]","[30, 94]","[40, 102]","[50, 102]","[60, 98]","[70, 109]"
"[25.31420743768981, 107.45105985965172]","[58.966237993776716, 112.91217204329989]","[10, 134]","[20, 109]","[30, 95]","[40, 101]","[50, 102]","[60, 99]","[70, 106]"
"[25.045037332890274, 108.42348274187152]","[59.223236512754, 109.92299063531254]","[10, 131]","[20, 108]","[30, 94]","[40, 102]","[50, 104]","[60, 99]","[70, 103]"
"[25.277560704924333, 108.4553015965749]","[59.09866913491631, 111.92034437631455]","[10, 138]","[20, 108]","[30, 94]","[40, 102]","[50, 105]","[60, 98]","[70, 105]"
"[25.47660679821445, 107.47312999168078]","[59.25800679160725, 109.9263939048089]","[10, 138]","[20, 109]","[30, 96]","[40, 101]","[50, 108]","[60, 96]","[70, 103]"
"[25.008535087683732, 110.43712455412897]","[59.07201535509928, 112.9224596925439]","[10, 135]","[20, 108]","[30, 95]","[40, 104]","[50, 106]","[60, 98]","[70, 106]"
"[25.37959502958416, 107.45997673715532]","[58.75857690278765, 116.91079046957293]","[10, 135]","[20, 109]","[30, 96]","[40, 101]","[50, 104]","[60, 98]","[70, 110]"
"[20.90739106408598, 103.04963347794688]","[53.3121907528725, 116.2584170058995]","[10, 135]","[20, 109]","[30, 96]","[40, 106]","[50, 105]","[60, 97]","[70, 110]"
"[25.285117207352233, 106.43765630430512]","[59.15301573850433, 109.91608361840431]","[10, 134]","[20, 108]","[30, 92]","[40, 100]","[50, 103]","[60, 98]","[70, 103]"
"[25.572344636079656, 107.4860236988695]","[59.063493166189375, 111.91691234075269]","[10, 136]","[20, 113]","[30, 97]","[40, 101]","[50, 102]","[60, 100]","[70, 105]"
"[24.839991310474733, 109.40465222946267]","[58.90478135111028, 113.91092474496719]","[10, 130]","[20, 105]","[30, 95]","[40, 103]","[50, 104]","[60, 97]","[70, 107]"
"[25.642279408848886, 106.48642336052355]","[58.71089107556394, 115.90150352619844]","[10, 139]","[20, 111]","[30, 95]","[40, 100]","[50, 103]","[60, 96]","[70, 109]"
"[25.439309251309737, 108.4771348884135]","[59.02809353851193, 111.91344743067359]","[10, 138]","[20, 109]","[30, 98]","[40, 102]","[50, 105]","[60, 96]","[70, 105]"
"[25.508611308589924, 107.47744951216555]","[58.95660221055028, 111.90641587159297]","[10, 138]","[20, 111]","[30, 95]","[40, 101]","[50, 105]","[60, 94]","[70, 105]"
"[25.688451627517587, 104.47431320080905]","[58.83295178825879, 113.9038998272775]","[10, 135]","[20, 107]","[30, 98]","[40, 98]","[50, 102]","[60, 97]","[70, 107]"
"[25.375034728621316, 108.46848799602957]","[58.62674329476393, 117.90271739462901]","[10, 139]","[20, 108]","[30, 96]","[40, 102]","[50, 104]","[60, 96]","[70, 111]"
"[25.248234685785615, 107.44202119050283]","[58.99247545544296, 111.90994987218339]","[10, 133]","[20, 108]","[30, 95]","[40, 101]","[50, 103]","[60, 97]","[70, 105]"
"[25.2087692576399, 109.45511405886705]","[59.00172281940247, 112.91563409777766]","[10, 135]","[20, 108]","[30, 98]","[40, 103]","[50, 105]","[60, 97]","[70, 106]"
"[25.67390087921281, 106.49068093955886]","[59.195611228819004, 110.92505437317642]","[10, 139]","[20, 111]","[30, 96]","[40, 100]","[50, 105]","[60, 99]","[70, 104]"
"[25.439309251309737, 108.4771348884135]","[58.91480307358618, 114.91658117116384]","[10, 138]","[20, 111]","[30, 96]","[40, 102]","[50, 103]","[60, 100]","[70, 108]"
"[21.066787227458782, 100.05198585400473]","[53.73511221558629, 109.24585092578806]","[10, 137]","[20, 106]","[30, 93]","[40, 101]","[50, 100]","[60, 99]","[70, 103]"
"[25.342687851051988, 108.4641218783515]","[58.94034153148284, 113.91438192674097]","[10, 137]","[20, 108]","[30, 97]","[40, 102]","[50, 104]","[60, 98]","[70, 107]"
"[21.160574748011246, 101.06417298829255]","[53.57254069300444, 112.25436022716544]","[10, 138]","[20, 111]","[30, 94]","[40, 105]","[50, 103]","[60, 96]","[70, 106]"
"[43.11731642756633, 110.21898122816611]",[],"[10, 139]","[20, 108]","[30, 97]","[40, 103]","[50, 103]","[60, 98]","[70, 106]"
"[25.578623031078724, 106.47782110052638]","[58.87937508892338, 114.91315939324785]","[10, 137]","[20, 112]","[30, 94]","[40, 100]","[50, 103]","[60, 99]","[70, 108]"
"[25.37057663822822, 109.47685812195566]","[59.223236512754, 109.92299063531254]","[10, 138]","[20, 113]","[30, 95]","[40, 103]","[50, 104]","[60, 99]","[70, 103]"
"[25.375034728621316, 108.46848799602957]","[59.01081209363212, 113.92120193222875]","[10, 138]","[20, 109]","[30, 96]","[40, 102]","[50, 104]","[60, 100]","[70, 107]"
"[25.181674752322515, 107.43286146016295]","[59.07201535509928, 112.9224596925439]","[10, 130]","[20, 109]","[30, 95]","[40, 101]","[50, 107]","[60, 97]","[70, 106]"
"[25.449623195385747, 106.46027165268234]","[58.99247545544296, 111.90994987218339]","[10, 131]","[20, 111]","[30, 97]","[40, 100]","[50, 104]","[60, 96]","[70, 105]"
"[25.281295040011692, 107.44655534245932]","[59.063493166189375, 111.91691234075269]","[10, 133]","[20, 109]","[30, 95]","[40, 101]","[50, 108]","[60, 94]","[70, 105]"
"[24.9079594866178, 110.42342513570948]","[58.85429945022538, 115.9153823554567]","[10, 133]","[20, 108]","[30, 94]","[40, 104]","[50, 105]","[60, 98]","[70, 109]"
"[25.17598000491276, 109.45067806272446]","[59.04571418698925, 113.92456330980549]","[10, 134]","[20, 109]","[30, 97]","[40, 103]","[50, 107]","[60, 98]","[70, 107]"
"[20.934756621783272, 106.06330163258994]","[53.348217567452515, 113.23215368757072]","[10, 140]","[20, 112]","[30, 99]","[40, 103]","[50, 101]","[60, 97]","[70, 107]"
"[39.86644549748205, 108.33730381681517]",[],"[10, 136]","[20, 113]","[30, 96]","[40, 103]","[50, 103]","[60, 99]","[70, 105]"
"[20.861942111385776, 102.04165031562164]","[53.37634417303811, 115.25734923632247]","[10, 131]","[20, 109]","[30, 95]","[40, 105]","[50, 103]","[60, 99]","[70, 109]"
"[25.342687851051988, 108.4641218783515]","[59.02809353851193, 111.91344743067359]","[10, 133]","[20, 111]","[30, 98]","[40, 102]","[50, 104]","[60, 97]","[70, 105]"
"[25.508611308589924, 107.47744951216555]","[58.92463267128477, 115.92212359586323]","[10, 144]","[20, 105]","[30, 95]","[40, 101]","[50, 107]","[60, 98]","[70, 109]"
"[25.444408931661467, 107.46877345859737]","[58.90478135111028, 113.91092474496719]","[10, 136]","[20, 109]","[30, 97]","[40, 101]","[50, 105]","[60, 96]","[70, 107]"
"[25.508611308589924, 107.47744951216555]","[59.09866913491631, 111.92034437631455]","[10, 136]","[20, 112]","[30, 96]","[40, 101]","[50, 106]","[60, 97]","[70, 105]"
"[25.649220482212638, 105.4782329445809]","[59.00172281940247, 112.91563409777766]","[10, 137]","[20, 109]","[30, 96]","[40, 99]","[50, 102]","[60, 100]","[70, 106]"
"[25.47660679821445, 107.47312999168078]","[58.894579563130264, 112.90514652549724]","[10, 139]","[20, 108]","[30, 96]","[40, 101]","[50, 103]","[60, 96]","[70, 106]"
"[25.585039758611348, 105.46948110225784]","[58.864678443915714, 116.92094386676442]","[10, 132]","[20, 114]","[30, 94]","[40, 99]","[50, 106]","[60, 99]","[70, 110]"
"[40.280924641302185, 101.55324006189633]",[],"[10, 133]","[20, 114]","[30, 97]","[40, 104]","[50, 104]","[60, 96]","[70, 109]"
"[25.281295040011692, 107.44655534245932]","[58.9756908619831, 113.91780935690447]","[10, 133]","[20, 109]","[30, 95]","[40, 101]","[50, 105]","[60, 98]","[70, 107]"
"[36.581839726213325, 101.79092429043683]",[],"[10, 140]","[20, 112]","[30, 97]","[40, 103]","[50, 103]","[60, 97]","[70, 106]"
"[25.248234685785615, 107.44202119050283]","[58.94034153148284, 113.91438192674097]","[10, 129]","[20, 111]","[30, 96]","[40, 101]","[50, 103]","[60, 99]","[70, 107]"
"[25.540572046204268, 107.48175401800901]","[58.91480307358618, 114.91658117116384]","[10, 138]","[20, 110]","[30, 97]","[40, 101]","[50, 106]","[60, 97]","[70, 108]"
"[20.664793354926758, 107.04371264940367]","[53.53320753562837, 112.24859575180983]","[10, 137]","[20, 107]","[30, 100]","[40, 104]","[50, 103]","[60, 96]","[70, 106]"
"[20.880777841729458, 103.04727723924134]","[53.41413133939878, 112.23106088798983]","[10, 137]","[20, 106]","[30, 96]","[40, 103]","[50, 102]","[60, 95]","[70, 106]"
"[20.960154208347554, 103.05427620902631]","[53.67835376603144, 111.25918551241807]","[10, 134]","[20, 112]","[30, 96]","[40, 104]","[50, 102]","[60, 98]","[70, 105]"
"[25.143047519735166, 109.44621271329642]","[58.949999347943475, 114.91997215261223]","[10, 134]","[20, 111]","[30, 94]","[40, 103]","[50, 105]","[60, 99]","[70, 108]"
"[25.767934866341346, 106.50328957508398]","[58.894579563130264, 112.90514652549724]","[10, 137]","[20, 113]","[30, 99]","[40, 100]","[50, 103]","[60, 96]","[70, 106]"
"[21.021483278668192, 102.05581128116464]","[53.67835376603144, 111.25918551241807]","[10, 138]","[20, 108]","[30, 95]","[40, 103]","[50, 101]","[60, 100]","[70, 105]"
"[25.412072910234503, 107.4643931891613]","[58.868980045259384, 113.90743125345328]","[10, 138]","[20, 107]","[30, 96]","[40, 101]","[50, 104]","[60, 96]","[70, 107]"
"[25.578623031078724, 106.47782110052638]","[59.07201535509928, 112.9224596925439]","[10, 135]","[20, 111]","[30, 97]","[40, 100]","[50, 107]","[60, 97]","[70, 106]"
"[25.215028439786686, 107.43745669538536]","[59.2925539636752, 109.92976442910825]","[10, 129]","[20, 112]","[30, 94]","[40, 101]","[50, 106]","[60, 99]","[70, 103]"
